TIPO_ID;ID;COD_CIIU;SECTOR_CIIU;MACROSECTOR;COLOR_SECTOR;OFICINA_ASIGNACION;UBICACION;FECHA_REVISION_PC;FAMILIA;SINO_ROTATIVA;MONEDA; FAMILIA_APROBADO ; FAMILIA_UTILIZADO ; DISPONIBLE ; SALDO_CAPITAL ; VENTAS 2020 ; VENTAS 2021 ;NIVEL DE CONFIANZA;CALIFICACIÓN_DE RIESG;CLAS_EMPRESA
N;854;4731;COMBUSTIBLES LUBRICANTES (PRODUCCION Y COMERCIALIZACION);COMERCIO;Verde;1187;Villavicencio;30/04/2022;CAPITAL_TRABAJO;SI;COP; $ 370.000.000 ; $ 50.000.000 ; $ 102.222.224 ; $ - ; $ 987.441.497 ; $ 1.744.278.587 ;ALTO;5,50;CORPORATIVO
N;855;5611;COMIDAS RAPIDAS Y RESTAURANTES;OTROS;Rojo;1590;Bogota, D.C.;30/04/2022;OP.PLAZO;NO;COP; $ 533.576.000 ; $ 540.155.000 ; $ - ;; $ 1.136.436.949 ; $ 2.055.829.890 ;ALTO;4,45;CORPORATIVO
N;856;8610;SERVICIOS DE SALUD;SERVICIOS;Verde;1831;Bogota, D.C.;30/04/2022;OP.PLAZO;SI;COP; $ 1.000.000.000 ; $ 1.333.333.335 ;-$ 333.333.335 ; $ 1.333.333.335 ; $ 79.504.425 ; $ 175.022.869 ;ALTO;5,23;CORPORATIVO
N;857;2599;MAQUINARIA Y EQUIPO;INDUSTRIA;Amarillo;1174;Bogota, D.C.;30/04/2022;OP. MESA DE DINERO;SI;COP; $ 200.000.000 ; $ 200.000.000 ; $ - ; $ - ; $ 752.226.520 ; $ 1.110.044.422 ;ALTO;5,42;CORPORATIVO
N;858;4741;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;454;Palmira;31/03/2021;OP.PLAZO;NO;COP; $ 31.283.000 ; $ 39.322.107 ; $ - ; $ 26.042.386 ; $ 11.210.000 ; $ 1.400.000 ;MEDIO;1,28;CORPORATIVO
N;860;4690;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1929;Cali;31/05/2022;OP.PLAZO;SI;COP; $ 35.000.000 ; $ - ; $ 7.500.001 ;; $ 52.443.513 ; $ 78.367.422 ;ALTO;4,28;CORPORATIVO
N;862;4751;COMERCIO TEXTILES Y CONFECCIONES;COMERCIO;Naranja1;1320;Bogota, D.C.;31/05/2022;CAMPAÑA_COMERCIA;SI;COP; $ 100.000.000 ; $ 88.864.634 ; $ 11.135.366 ; $ 88.864.634 ; $ 238.652.488 ; $ 621.097.445 ;ALTO;5,21;CORPORATIVO
N;863;4530;AUTOPARTES (PRODUCCION Y COMERCIALIZACION);OTROS;Amarillo;2027;Villavicencio;30/06/2022;OP.PLAZO;SI;COP; $ 120.000.000 ; $ 73.938.968 ; $ 46.061.032 ; $ 73.938.968 ; $ 457.130.240 ; $ 612.133.699 ;ALTO;4,60;CORPORATIVO
N;864;4690;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1327;Bogota, D.C.;31/05/2022;CAMPAÑA_COMERCIA;NO;COP; $ 300.000.000 ; $ 300.000.000 ; $ - ; $ 290.625.000 ; $ 56.083.932 ; $ 35.268.666 ;ALTO;3,22;CORPORATIVO
N;865;4774;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1157;Bogota, D.C.;30/06/2022;OP.PLAZO;NO;COP; $ 100.000.000 ; $ 100.000.000 ; $ - ; $ 70.833.328 ; $ 176.934.761 ; $ 214.090.131 ;ALTO;4,37;CORPORATIVO
N;866;4711;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1159;Bogota, D.C.;30/06/2022;OP.PLAZO;SI;COP; $ 1.500.000.000 ; $ - ; $ 1.050.000.000 ;; $ 2.814.597.736 ; $ 2.563.351.000 ;ALTO;3,81;CORPORATIVO
N;867;4541;COMERCIO EQUIPO DE TRANSPORTE (INCLUYE CONCESIONARIOS AUTOMOTORES);COMERCIO;Amarillo;1717;Medellin;31/05/2022;CAPITAL_TRABAJO;SI;COP; $ 2.500.000.000 ; $ 1.405.060.021 ; $ 1.094.939.979 ; $ 1.405.060.021 ; $ 5.490.185.855 ; $ 1.994.137.856 ;MEDIO;2,64;CORPORATIVO
N;869;4921;TRANSPORTE PASAJEROS;TRANSPORTE;Naranja2;1882;Cali;31/08/2021;OP.PLAZO;NO;COP; $ 90.693.000 ; $ 260.000.000 ; $ - ; $ 175.550.167 ; $ - ; $ 1.820.000 ;BAJO;0,78;CORPORATIVO
N;870;4641;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1779;Medellin;31/07/2022;OP.PLAZO;NO;COP; $ 1.000.000.000 ; $ 1.000.000.000 ; $ - ; $ 937.499.996 ; $ 5.232.391.024 ; $ 9.807.780.973 ;ALTO;5,48;CORPORATIVO
N;871;1081;PANADERIA Y PASTAS;OTROS;Verde;1735;Bogota, D.C.;31/07/2022;LEASING;NO;COP; $ 6.715.771.000 ; $ 6.063.779.679 ; $ 651.991.321 ; $ 3.449.612.252 ; $ 321.660.533 ; $ 480.982.741 ;ALTO;5,07;CORPORATIVO
C;872;4663;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1185;Neiva;31/08/2022;OP.PLAZO;NO;COP; $ 80.000.000 ; $ 80.000.000 ; $ - ; $ 68.784.963 ; $ 69.296.318 ; $ 103.814.220 ;ALTO;4,75;CORPORATIVO
N;873;8691;SERVICIOS DE SALUD;SERVICIOS;Verde;1368;Cali;31/08/2022;CAMPAÑA_COMERCIA;NO;COP; $ 300.000.000 ; $ 164.000.000 ; $ 136.000.000 ; $ 143.645.008 ; $ 98.080.620 ; $ 984.822.524 ;ALTO;5,59;CORPORATIVO
N;874;4664;QUIMICOS Y AGROQUIMICOS (PRODUCCION Y COMERCIALIZACION);INDUSTRIA;Verde;1217;Ipiales;31/07/2022;OP.PLAZO;SI;COP; $ 1.200.000.000 ; $ 528.750.288 ; $ 651.249.712 ; $ 528.750.288 ; $ - ; $ 74.151.928 ;BAJO;2,38;CORPORATIVO
N;875;8691;SERVICIOS DE SALUD;SERVICIOS;Verde;1168;Bogota, D.C.;31/07/2022;CAPITAL_TRABAJO;SI;COP; $ 5.000.000.000 ; $ 58.000.000 ; $ 692.000.003 ; $ 4.484.735 ; $ 132.285.549 ; $ 268.905.573 ;ALTO;5,25;CORPORATIVO
N;876;4665;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1375;Bogota, D.C.;31/07/2022;OP.PLAZO;SI;COP; $ 350.000.000 ; $ 241.666.641 ; $ 108.333.359 ; $ 241.666.641 ; $ 851.042.684 ; $ 1.729.440.355 ;ALTO;5,47;CORPORATIVO
N;877;4731;COMBUSTIBLES LUBRICANTES (PRODUCCION Y COMERCIALIZACION);COMERCIO;Verde;1209;Cali;31/07/2022;CAMPAÑA_COMERCIA;NO;COP; $ - ; $ - ; $ - ;; $ 1.401.562.220 ; $ 1.659.213.519 ;ALTO;4,73;CORPORATIVO
N;878;4661;COMBUSTIBLES LUBRICANTES (PRODUCCION Y COMERCIALIZACION);COMERCIO;Verde;1191;Bogota, D.C.;31/07/2022;CAPITAL_TRABAJO;SI;COP; $ 300.000.000 ; $ 90.000.000 ; $ 207.072.335 ; $ 2.350.722 ; $ 167.573.292 ; $ 1.707.276.298 ;ALTO;5,27;CORPORATIVO
N;879;2410;SIDERURGIA;OTROS;Naranja1;1035;Itagui;30/06/2022;CAPITAL_TRABAJO;SI;COP; $ 40.000.000.000 ; $ 40.000.000.000 ; $ - ; $ 40.000.000.000 ; $ - ; $ 5.395.160.325 ;MEDIO;2,55;CORPORATIVO
N;880;4511;COMERCIO EQUIPO DE TRANSPORTE (INCLUYE CONCESIONARIOS AUTOMOTORES);COMERCIO;Amarillo;1573;Manizales;31/07/2022;OP.PLAZO;NO;COP; $ 1.624.000 ; $ 1.497.020.985 ; $ - ; $ - ; $ 4.823.300.427 ; $ 6.957.600.170 ;ALTO;4,61;CORPORATIVO
N;881;4711;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;859;Giron;31/08/2022;CAMPAÑA_COMERCIA;NO;COP; $ 201.099.842 ; $ - ; $ 201.099.842 ;; $ 1.380.369.089 ; $ 1.623.943.526 ;ALTO;5,10;CORPORATIVO
N;882;4690;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1154;Bogota, D.C.;31/05/2022;CAMPAÑA_COMERCIA;NO;COP; $ 63.000.000 ; $ - ; $ 63.000.000 ;; $ 2.671.153.979 ; $ 8.131.604.584 ;ALTO;5,48;CORPORATIVO
N;883;1410;CONFECCIONES;OTROS;Naranja1;1712;Pereira;31/07/2022;OP.PLAZO;NO;COP; $ 166.667.000 ; $ 2.309.715.088 ; $ - ; $ 20.833.331 ; $ 2.118.338.119 ; $ 3.858.483.491 ;ALTO;4,82;CORPORATIVO
N;884;8621;SERVICIOS DE SALUD;SERVICIOS;Verde;1193;Bogota, D.C.;31/08/2022;CAMPAÑA_COMERCIA;SI;COP; $ 68.256.793 ; $ - ; $ 68.256.793 ;; $ 3.084.100 ; $ 30.913.712 ;MEDIO;3,50;CORPORATIVO
N;885;7120;CONSULTORIA EMPRESARIAL Y ECONOMICA;OTROS;Amarillo;1947;Tunja;31/08/2022;CAPITAL_TRABAJO;SI;COP; $ 130.000.000 ; $ 78.999.999 ; $ 17.336.927 ; $ 73.918.380 ; $ 10.510.618 ; $ 16.362.873 ;MEDIO;3,36;CORPORATIVO
N;886;4774;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1234;Cali;31/08/2022;CAMPAÑA_COMERCIA;NO;COP; $ 344.000.000 ; $ 344.000.000 ; $ - ; $ 304.914.150 ; $ 226.507.400 ; $ 244.807.723 ;ALTO;5,54;CORPORATIVO
N;887;7490;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1744;Cali;31/03/2022;CAPITAL_TRABAJO;SI;COP; $ 5.684.600.000 ; $ 3.007.678.999 ; $ 2.033.808.450 ; $ 3.007.678.999 ; $ - ; $ 17.728.570.416 ;MEDIO;4,85;CORPORATIVO
N;888;8530;EDUCACION;EDUCACION;Naranja1;1200;Medellin;31/10/2022;OP.PLAZO;NO;COP; $ 1.282.822.000 ; $ 2.000.000.000 ; $ - ; $ 1.002.016.383 ; $ 32.991.894 ; $ 64.556.661 ;ALTO;4,22;CORPORATIVO
N;889;4752;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1213;Cali;30/09/2022;OP.PLAZO;SI;COP; $ 200.000.000 ; $ 200.000.000 ; $ - ; $ 200.000.000 ; $ - ; $ 17.503.650 ;BAJO;2,29;CORPORATIVO
N;890;7110;OBRAS CIVILES (CONSULTORIA Y CONSTRUCCION);OTROS;Naranja2;2014;Bogota, D.C.;28/02/2022;OP.PLAZO;SI;COP; $ - ; $ - ;-$ 30.000.000 ;; $ 38.684.146 ; $ 62.260.819 ;ALTO;5,12;CORPORATIVO
N;891;3320;COMERCIO DE MATERIALES DE CONSTRUCCION;COMERCIO;Verde;1187;Villavicencio;31/05/2022;CAPITAL_TRABAJO;SI;COP; $ 386.000.000 ; $ 289.166.666 ; $ 96.833.334 ; $ 129.904.982 ; $ 269.011.174 ; $ 348.816.370 ;ALTO;5,34;CORPORATIVO
N;892;2022;PINTURAS Y BARNICES (PRODUCCION Y COMERCIALIZACION);INDUSTRIA;Verde;1737;Bogota, D.C.;31/08/2022;CAMPAÑA_COMERCIA;SI;COP; $ 617.421.310 ; $ - ; $ 617.421.310 ;; $ 1.134.781.775 ; $ 2.114.618.317 ;ALTO;5,45;CORPORATIVO
N;893;7490;SERVICIOS DE APOYO EMPRESARIAL;SERVICIOS;Naranja1;1733;Bogota, D.C.;31/08/2022;CAPITAL_TRABAJO;SI;COP; $ 7.950.000.000 ; $ - ; $ 6.152.191.088 ;; $ 525.473.802 ; $ 343.653.708 ;ALTO;3,93;CORPORATIVO
N;894;8621;SERVICIOS DE SALUD;SERVICIOS;Verde;1327;Bogota, D.C.;31/07/2022;LEASING;NO;COP; $ - ; $ - ; $ - ;; $ 3.795.960 ; $ 21.355.995 ;ALTO;5,40;CORPORATIVO
N;895;5511;HOTELERIA;INDUSTRIA;Rojo;1930;Bogota, D.C.;31/08/2022;CAPITAL_TRABAJO;SI;COP; $ 73.000.000 ; $ 80.000.000 ;-$ 7.000.000 ; $ 48.320.355 ; $ 17.430.706 ; $ 251.060.647 ;ALTO;4,52;CORPORATIVO
N;896;4659;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1731;Bogota, D.C.;30/09/2022;CAPITAL_TRABAJO;SI;COP; $ 500.000.000 ; $ 208.580.434 ; $ 291.419.566 ; $ 60.958.733 ; $ 3.204.037 ; $ 49.800.845 ;ALTO;3,94;CORPORATIVO
N;897;8559;EDUCACION;EDUCACION;Naranja1;1200;Medellin;31/08/2022;CAMPAÑA_COMERCIA;NO;COP; $ 155.000.000 ; $ - ; $ 155.000.000 ;; $ 154.238.444 ; $ 226.978.553 ;ALTO;4,64;CORPORATIVO
N;898;2593;PRODUCTOS METALICOS (INCLUYE ENVASES Y CABLES);INDUSTRIA;Verde;1779;Itagui;30/04/2022;CAMPAÑA_COMERCIA;NO;COP; $ 1.533.636.108 ; $ - ; $ 1.533.636.108 ;; $ 311.525.709 ; $ 517.004.055 ;ALTO;5,38;CORPORATIVO
N;899;4663;COMERCIO TEXTILES Y CONFECCIONES;COMERCIO;Naranja1;1889;Medellin;31/08/2022;OP.PLAZO;NO;COP; $ 287.063.000 ; $ 305.440.000 ; $ - ; $ 221.438.715 ; $ - ; $ 9.321.920 ;BAJO;2,32;CORPORATIVO
N;900;4752;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;2029;Sincelejo;30/09/2022;OP.PLAZO;SI;COP; $ 640.000.000 ; $ - ; $ 560.000.000 ;; $ - ; $ 4.436.831.757 ;BAJO;2,22;CORPORATIVO
N;901;1410;CONFECCIONES;OTROS;Naranja1;1786;Yumbo;31/10/2022;OP.PLAZO;NO;COP; $ 27.175.725.000 ; $ 29.650.725.000 ; $ - ; $ 26.350.724.998 ; $ 36.551.193.830 ; $ 65.404.283.778 ;ALTO;4,83;CORPORATIVO
N;902;7120;CONSULTORIA EMPRESARIAL Y ECONOMICA;OTROS;Amarillo;907;Cartagena;30/09/2022;OP.PLAZO;NO;COP; $ 69.317.000 ; $ 100.000.000 ; $ - ; $ 63.135.803 ; $ 5.704.284 ; $ 15.245.415 ;ALTO;4,86;CORPORATIVO
N;903;4290;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1178;Bogota, D.C.;30/09/2022;OP. MESA DE DINERO;SI;COP; $ 50.000.000 ; $ 50.000.000 ; $ - ; $ - ; $ 61.500.546 ; $ 190.076.200 ;ALTO;5,29;CORPORATIVO
N;904;4731;COMBUSTIBLES LUBRICANTES (PRODUCCION Y COMERCIALIZACION);COMERCIO;Verde;548;Albania;30/09/2022;CAPITAL_TRABAJO;SI;COP; $ 5.000.000 ; $ - ; $ 5.000.000 ;; $ 176.899.142 ; $ 532.975.959 ;ALTO;5,48;CORPORATIVO
N;905;7020;EDUCACION;EDUCACION;Naranja1;1573;Manizales;30/11/2022;CAPITAL_TRABAJO;SI;COP; $ 1.000.000.000 ; $ 325.000.000 ; $ 675.000.000 ; $ 201.743.896 ; $ 7.471.701.834 ; $ 1.456.552.930 ;MEDIO;1,99;CORPORATIVO
N;906;2229;PLASTICOS Y CAUCHO DISTINTO DE LLANTAS (PRODUCCION Y COMERCIALIZACION);INDUSTRIA;Verde;1439;Bogota, D.C.;31/12/2021;OP.PLAZO;NO;COP; $ 3.931.933.000 ; $ 3.931.933.138 ;-$ 138 ; $ 3.931.933.138 ; $ 216.002.673 ; $ 330.739.718 ;ALTO;3,98;CORPORATIVO
C;907;4690;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;2035;Tame;31/12/2022;OP.PLAZO;SI;COP; $ 200.000.000 ; $ - ; $ 200.000.000 ;; $ 806.466.967 ; $ 645.009.523 ;ALTO;4,59;CORPORATIVO
N;908;7490;EDUCACION;EDUCACION;Naranja1;1200;Medellin;31/10/2022;CAPITAL_TRABAJO;SI;COP; $ - ; $ - ; $ - ;; $ 1.209.400 ; $ 3.497.759 ;BAJO;1,19;CORPORATIVO
N;909;4773;COMERCIO PRODUCTOS FARMACEUTICOS;COMERCIO;Verde;1297;Bogota, D.C.;31/12/2021;OP.PLAZO;NO;COP; $ 69.421.000 ; $ 74.466.000 ; $ - ; $ 63.215.839 ; $ 337.124 ; $ 1.782.990 ;BAJO;1,47;CORPORATIVO
N;910;8610;SERVICIOS DE SALUD;SERVICIOS;Verde;1180;Bucaramanga;30/11/2022;CAMPAÑA_COMERCIA;NO;COP; $ 48.833.334 ; $ - ; $ 48.833.334 ;; $ 77.440.600 ; $ 91.843.247 ;ALTO;4,44;CORPORATIVO
N;911;8699;SERVICIOS DE SALUD;SERVICIOS;Verde;1509;Itagui;31/10/2022;OP.PLAZO;SI;COP; $ 240.000.000 ; $ 79.999.999 ; $ 93.769.869 ; $ 79.999.999 ; $ 25.730.967 ; $ 16.468.200 ;ALTO;3,35;CORPORATIVO
N;912;8691;SERVICIOS DE SALUD;SERVICIOS;Verde;1153;Bogota, D.C.;31/08/2022;CAMPAÑA_COMERCIA;NO;COP; $ 337.708.000 ; $ 337.708.285 ;-$ 285 ; $ 263.834.592 ; $ 22.995.328 ; $ 37.680.738 ;ALTO;5,47;CORPORATIVO
N;913;3110;MUEBLES;INDUSTRIA;Verde;1178;Bogota, D.C.;31/10/2022;CAPITAL_TRABAJO;SI;COP; $ 600.000.000 ; $ 472.466.815 ; $ 52.753.910 ; $ 413.547.411 ; $ 558.878.777 ; $ 1.074.654.168 ;ALTO;5,50;CORPORATIVO
N;914;5511;HOTELERIA;INDUSTRIA;Rojo;1082;Medellin;31/10/2022;CAMPAÑA_COMERCIA;NO;COP; $ - ; $ - ; $ - ;; $ 1.249.766.049 ; $ 2.779.369.821 ;ALTO;3,23;CORPORATIVO
N;915;1399;CONFECCIONES;OTROS;Naranja1;1169;Bogota, D.C.;31/10/2022;OP.PLAZO;SI;COP; $ 350.000.000 ; $ - ; $ 340.000.000 ;; $ 622.910.406 ; $ 2.289.561.206 ;ALTO;5,01;CORPORATIVO
N;916;4752;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;2035;Arauca;31/10/2022;CAMPAÑA_COMERCIA;NO;COP; $ 6.000.000 ; $ - ; $ 6.000.000 ;; $ - ; $ 13.962.219 ;BAJO;2,36;CORPORATIVO
N;917;8544;EDUCACION;EDUCACION;Naranja1;1735;Bogota, D.C.;31/10/2022;CAMPAÑA_COMERCIA;NO;COP; $ 1.000 ; $ - ; $ 1.000 ;; $ 17.793.293.026 ; $ 19.054.940.391 ;ALTO;5,36;CORPORATIVO
N;918;4645;COMERCIO PRODUCTOS FARMACEUTICOS;COMERCIO;Verde;1365;Cali;31/10/2022;CAMPAÑA_COMERCIA;NO;COP; $ 122.229.497 ; $ 42.000.000 ; $ 80.229.497 ; $ 42.000.000 ; $ 15.081.536 ; $ 38.531.760 ;ALTO;3,55;CORPORATIVO
N;919;1410;CONFECCIONES;OTROS;Naranja1;1729;Bogota, D.C.;30/11/2022;CAMPAÑA_COMERCIA;NO;COP; $ 63.701.250 ; $ - ; $ 63.701.250 ;; $ 1.334.590.141 ; $ 3.045.732.933 ;ALTO;4,79;CORPORATIVO
N;920;4690;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1210;Cali;30/11/2022;OP. MESA DE DINERO;SI;COP; $ 150.000.000 ; $ 150.000.000 ; $ - ; $ - ; $ 1.413.945.649 ; $ 1.643.203.360 ;ALTO;4,93;CORPORATIVO
C;921;4754;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;2027;Villavicencio;30/11/2022;CAPITAL_TRABAJO;SI;COP; $ 248.800.000 ; $ 71.500.000 ; $ 177.300.000 ; $ 413.767 ; $ 1.012.304.193 ; $ 910.813.831 ;ALTO;4,44;CORPORATIVO
N;922;4663;COMERCIO DE MATERIALES DE CONSTRUCCION;COMERCIO;Verde;1203;Rionegro;31/10/2022;CAMPAÑA_COMERCIA;NO;COP; $ 460.000.000 ; $ 460.000.000 ; $ - ; $ 394.285.712 ; $ 1.311.635.394 ; $ 5.212.804.442 ;ALTO;4,23;CORPORATIVO
N;923;4530;AUTOPARTES (PRODUCCION Y COMERCIALIZACION);OTROS;Amarillo;1929;Cali;31/12/2022;CAMPAÑA_COMERCIA;NO;COP; $ 352.500.000 ; $ 350.000.000 ; $ 2.500.000 ; $ 320.833.333 ; $ 283.868.509 ; $ 298.061.934 ;BAJO;0,38;CORPORATIVO
N;924;3120;MUEBLES;INDUSTRIA;Verde;1084;Sopo;31/07/2022;OP.PLAZO;NO;COP; $ 450.000.000 ; $ - ; $ 450.000.000 ;; $ 14.717.858.652 ; $ 16.944.248.538 ;ALTO;4,96;CORPORATIVO
N;925;8691;SERVICIOS DE SALUD;SERVICIOS;Verde;1217;San Juan De Pasto;31/05/2022;OP.PLAZO;NO;COP; $ 581.250.000 ; $ 1.715.000.000 ; $ - ; $ 562.082.807 ; $ - ; $ 5.068.900 ;MEDIO;2,38;CORPORATIVO
N;926;4772;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;201;Florencia;31/12/2022;OP.PLAZO;SI;COP; $ 100.000.000 ; $ - ; $ 100.000.000 ;; $ - ; $ 263.120.499 ;BAJO;2,59;CORPORATIVO
N;927;6499;INTERMEDIACION FINANCIERA;OTROS;Naranja1;1186;Tunja;30/11/2022;CAPITAL_TRABAJO;SI;COP; $ 8.400.000.000 ; $ - ; $ 2.337.500.000 ;; $ 69.602.928 ; $ 352.254.901 ;ALTO;5,08;CORPORATIVO
N;929;8621;SERVICIOS DE SALUD;SERVICIOS;Verde;1196;Valledupar;31/12/2022;OP.PLAZO;SI;COP; $ 800.000.000 ; $ 770.000.000 ; $ 1.260.000 ; $ 770.000.000 ; $ 57.188.800 ; $ 102.257.784 ;ALTO;4,51;CORPORATIVO
N;930;2395;CEMENTO Y CONCRETO;INDUSTRIA;Verde;1418;Bogota, D.C.;30/11/2022;OP.PLAZO;NO;COP; $ 1.000.000.000 ; $ - ; $ 1.000.000.000 ;; $ 16.698.996 ; $ 17.608.765 ;MEDIO;1,51;CORPORATIVO
N;931;4661;COMBUSTIBLES LUBRICANTES (PRODUCCION Y COMERCIALIZACION);COMERCIO;Verde;1084;Bogota, D.C.;28/02/2023;CAPITAL_TRABAJO;SI;COP; $ 1.600.000.000 ; $ - ; $ 1.252.847.989 ;; $ 530.601.754 ; $ 864.643.842 ;ALTO;5,56;CORPORATIVO
N;932;4669;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;2023;Bogota, D.C.;28/02/2023;OP.PLAZO;SI;COP; $ 390.000.000 ; $ - ; $ 150.346.250 ;; $ 10.375.527 ; $ 10.894.303 ;BAJO;0,92;CORPORATIVO
N;933;7500;SERVICIOS DE SALUD;SERVICIOS;Verde;146;Cali;30/06/2022;OP.PLAZO;NO;COP; $ 100.000.000 ; $ 100.000.000 ; $ - ; $ 98.813.381 ; $ 437.927.026 ; $ 583.570.654 ;ALTO;5,45;CORPORATIVO
C;934;4541;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1198;Villamaria;30/11/2022;CAMPAÑA_COMERCIA;NO;COP; $ 247.648.000 ; $ 247.647.701 ; $ 299 ; $ 129.499.934 ; $ 220.091.734 ; $ 750.874.174 ;ALTO;5,43;CORPORATIVO
N;935;4511;COMERCIO EQUIPO DE TRANSPORTE (INCLUYE CONCESIONARIOS AUTOMOTORES);COMERCIO;Amarillo;1736;Bogota, D.C.;31/01/2023;OP.PLAZO;SI;COP; $ - ; $ - ; $ - ;; $ 142.056.257 ; $ 149.159.070 ;BAJO;0,89;CORPORATIVO
N;936;4690;PRODUCTOS EDITORIALES (PRODUCCION Y COMERCIALIZACION);INDUSTRIA;Rojo;1174;Bogota, D.C.;30/06/2022;CAPITAL_TRABAJO;SI;COP; $ 150.000.000 ; $ 34.000.000 ; $ 116.000.000 ; $ - ; $ 688.617.065 ; $ 1.598.069.539 ;ALTO;4,90;CORPORATIVO
N;937;8521;EDUCACION;EDUCACION;Naranja1;1748;Bogota, D.C.;31/12/2022;CAMPAÑA_COMERCIA;SI;COP; $ - ; $ - ; $ - ;; $ 8.795.009.248 ; $ 10.621.876.322 ;ALTO;5,19;CORPORATIVO
N;938;4632;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1880;Cali;31/12/2022;OP.PLAZO;NO;COP; $ 91.500.000 ; $ 50.000.000 ; $ 41.500.000 ;; $ 120.233.192 ; $ 127.912.897 ;ALTO;5,62;CORPORATIVO
N;939;4632;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1880;Cali;31/12/2022;OP.PLAZO;SI;COP; $ 425.000.000 ; $ 197.487.878 ; $ 227.512.122 ; $ 197.487.878 ; $ 120.233.192 ; $ 127.912.897 ;ALTO;5,62;CORPORATIVO
N;940;4530;AUTOPARTES (PRODUCCION Y COMERCIALIZACION);OTROS;Amarillo;1208;Pereira;30/11/2022;COMERCIO_EXTERIOR;SI;COP; $ 150.000.000 ; $ - ; $ 150.000.000 ;; $ 156.891.274 ; $ 236.052.177 ;ALTO;5,35;CORPORATIVO
N;941;4541;COMERCIO EQUIPO DE TRANSPORTE (INCLUYE CONCESIONARIOS AUTOMOTORES);COMERCIO;Amarillo;1217;San Juan De Pasto;30/04/2022;OP.PLAZO;NO;COP; $ 18.763.000 ; $ 56.288.000 ; $ - ; $ 4.690.659 ; $ 2.900.000 ; $ 3.045.000 ;BAJO;0,93;CORPORATIVO
N;943;4774;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1365;Cali;31/12/2022;CAPITAL_TRABAJO;SI;COP; $ 310.000.000 ; $ 20.000.000 ; $ 12.083.333 ; $ 3.887.851 ; $ - ; $ 3.647.810 ;BAJO;1,91;CORPORATIVO
N;944;4752;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1174;Bogota, D.C.;31/01/2023;CAPITAL_TRABAJO;SI;COP; $ 30.000.000 ; $ 15.000.000 ; $ 15.000.000 ; $ 1.097.018 ; $ 243.445.808 ; $ 438.877.276 ;ALTO;5,55;CORPORATIVO
C;945;4620;COMERCIO INSUMOS AGROPECUARIOS  Y MATERIAS PRIMAS AGROPECUARIAS;COMERCIO;Verde;973;Bogota, D.C.;31/01/2023;OP.PLAZO;SI;COP; $ 480.000.000 ; $ 420.699.319 ; $ 1.500.681 ; $ 420.699.319 ; $ 879.098.459 ; $ 1.046.916.868 ;ALTO;5,44;CORPORATIVO
N;947;4610;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1180;Bucaramanga;31/07/2022;CAMPAÑA_COMERCIA;NO;COP; $ - ; $ - ; $ - ;; $ 402 ; $ 29.658.030 ;MEDIO;4,51;CORPORATIVO
N;948;7490;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1375;Bogota, D.C.;31/07/2022;OP.PLAZO;NO;COP; $ 126.000.000 ; $ 121.639.987 ; $ 4.360.013 ; $ 121.639.987 ; $ 209.049.211 ; $ 736.508.716 ;ALTO;5,52;CORPORATIVO
C;949;7490;HOTELERIA;INDUSTRIA;Rojo;978;Barranquilla;30/06/2022;OP.PLAZO;NO;COP; $ 374.000.000 ; $ - ; $ 374.000.000 ;; $ 32.055.000 ; $ 32.441.500 ;ALTO;3,98;CORPORATIVO
